source,destination,score,evidence
hsa-miR-6127,castration-resistant prostate cancer,0.8637457489967346,Unconfirmed
hsa-miR-200b-3p,castration-resistant prostate cancer,0.8637457489967346,Unconfirmed
hsa-miR-509-3-5p,castration-resistant prostate cancer,0.8637457489967346,Unconfirmed
hsa-miR-6823-5p,castration-resistant prostate cancer,0.8637457489967346,Unconfirmed
hsa-miR-8087,castration-resistant prostate cancer,0.8637457489967346,Unconfirmed
hsa-miR-1185-5p,miR-675-y,0.8637033104896545,Unconfirmed
hsa-miR-1269,miR-675-y,0.8637033104896545,Unconfirmed
hsa-miR-4723-3p,miR-675-y,0.8637033104896545,Unconfirmed
hsa-miR-3189,miR-675-y,0.863643229007721,Unconfirmed
hsa-miR-675,miR-675-y,0.863643229007721,Unconfirmed
hsa-miR-181a*,miR-675-y,0.863643229007721,miR2Disease
hsa-miR-1912,miR-675-y,0.863643229007721,Unconfirmed
hsa-miR-584,miR-675-y,0.863643229007721,miR2Disease
hsa-miR-26a-2,miR-675-y,0.863643229007721,miR2Disease
hsa-miR-6735-5p,miR-675-y,0.863643229007721,Unconfirmed
hsa-miR-33,skin cancer,0.863624632358551,miR2Disease
hsa-miR-17-3p,epithelial ovarian cancer,0.8635653257369995,miR2Disease
hsa-miR-3190,sarcoma,0.8635620474815369,Unconfirmed
hsa-miR-4448,sarcoma,0.8635620474815369,Unconfirmed
hsa-miR-181d,sarcoma,0.8635620474815369,miR2Disease
hsa-miR-522-5p,lung adenocarcinoma,0.8635606169700623,Unconfirmed
hsa-miR-6759-3p,miR-675-y,0.8635522723197937,Unconfirmed
hsa-miR-665,miR-675-y,0.8635522723197937,Unconfirmed
hsa-miR-17-3p,esophageal squamous cell carcinomas,0.8635464906692505,miR2Disease
hsa-miR-6802-5p,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-2964a-3p,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-3173-5p,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-518e*,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-5004-3p,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-520b,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-203b-3p,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-4800-5p,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-4699-3p,castration-resistant prostate cancer,0.8635454177856445,Unconfirmed
hsa-miR-600,castration-resistant prostate cancer,0.8635454177856445,miR2Disease
hsa-miR-1236-5p,"squamous cell breast carcinoma, acantholytic variant",0.8634921908378601,Unconfirmed
hsa-miR-3681,"squamous cell breast carcinoma, acantholytic variant",0.8634921908378601,Unconfirmed
hsa-miR-130b-3p,"squamous cell breast carcinoma, acantholytic variant",0.8634921908378601,Unconfirmed
hsa-miR-922,"squamous cell breast carcinoma, acantholytic variant",0.8634921908378601,Unconfirmed
hsa-miR-4448,synovial sarcoma,0.8634364604949951,Unconfirmed
hsa-miR-6720-3p,synovial sarcoma,0.8634364604949951,Unconfirmed
hsa-miR-425*,synovial sarcoma,0.8634364604949951,Unconfirmed
hsa-miR-339-5p,synovial sarcoma,0.8634364604949951,miR2Disease
hsa-miR-507,synovial sarcoma,0.8634364604949951,Unconfirmed
hsa-miR-548m,Leptomeningeal metastasis,0.8634305596351624,Unconfirmed
hsa-miR-520g-3p@,Luminal,0.8634076714515686,Unconfirmed
hsa-miR-17-3p,HER2+ positive,0.8633804321289062,miR2Disease
hsa-miR-29b,anaplastic astrocytoma,0.8633736371994019,miR2Disease
hsa-let-7a_c,sarcoma,0.8633613586425781,Unconfirmed
hsa-miR-449b-5p,sarcoma,0.8633613586425781,Unconfirmed
hsa-miR-3123,sarcoma,0.8633613586425781,Unconfirmed
hsa-miR-196a-3p,sarcoma,0.8633613586425781,Unconfirmed
hsa-miR-219a-2-3p,sarcoma,0.8633613586425781,Unconfirmed
hsa-miR-5688,colon adenocarcinoma,0.8633604645729065,Unconfirmed
hsa-miR-7852-3p,tonsil cancer,0.8633539080619812,Unconfirmed
hsa-miR-29b,gallbladder carcinoma,0.8633499145507812,miR2Disease
hsa-miR-19b-2-5p,papillary thyroid carcinoma,0.8633403182029724,Unconfirmed
hsa-miR-126*,uterine corpus endometrial carcinoma,0.8633286356925964,miR2Disease
hsa-miR-2964a-3p,synovial sarcoma,0.8632356524467468,Unconfirmed
hsa-miR-196-2,synovial sarcoma,0.8632356524467468,Unconfirmed
hsa-miR-6771-5p,synovial sarcoma,0.8632356524467468,Unconfirmed
hsa-miR-1273e,miR-675-y,0.8632275462150574,Unconfirmed
hsa-miR-191-5p,miR-675-y,0.8632275462150574,Unconfirmed
hsa-miR-6821-3p,miR-675-y,0.8632275462150574,Unconfirmed
hsa-miR-374c,rhabdomyosarcomas,0.8632014393806458,Unconfirmed
hsa-miR-3926,rhabdomyosarcomas,0.8632014393806458,Unconfirmed
hsa-miR-655-3p,miR-675-y,0.8631532788276672,Unconfirmed
hsa-miR-191,HPV negative,0.863145112991333,miR2Disease
hsa-miR-6841-5p,high grade serous papillary ovarian cancer,0.8631340265274048,Unconfirmed
hsa-miR-3187-5p,high grade serous papillary ovarian cancer,0.8631340265274048,Unconfirmed
hsa-miR-4536-5p,high grade serous papillary ovarian cancer,0.8631340265274048,Unconfirmed
hsa-miR-708*,high grade serous papillary ovarian cancer,0.8631340265274048,Unconfirmed
hsa-miR-3682-5p,high grade serous papillary ovarian cancer,0.8631340265274048,Unconfirmed
hsa-miR-4753-5p,high grade serous papillary ovarian cancer,0.8631340265274048,Unconfirmed
hsa-miR-4671-5p,synovial sarcoma,0.8630947470664978,Unconfirmed
hsa-miR-7-1-3p,synovial sarcoma,0.8630947470664978,Unconfirmed
hsa-miR-1287,synovial sarcoma,0.8630947470664978,Unconfirmed
hsa-miR-409-5p,synovial sarcoma,0.8630947470664978,Unconfirmed
hsa-miR-548c-5p,synovial sarcoma,0.8630947470664978,Unconfirmed
hsa-miR-544a,synovial sarcoma,0.8630947470664978,Unconfirmed
hsa-miR-431-5p,high grade serous papillary ovarian cancer,0.863034725189209,Unconfirmed
hsa-miR-548m,brain cancer,0.8630229234695435,Unconfirmed
hsa-miR-3927-3p,brain cancer,0.8630229234695435,Unconfirmed
hsa-miR-134,HPV positive,0.8629599809646606,miR2Disease
hsa-miR-101-5p,solid pseudopapillary neoplasm of pancreas,0.8629374504089355,Unconfirmed
hsa-miR-422b,solid pseudopapillary neoplasm of pancreas,0.8629374504089355,miR2Disease
hsa-miR-6893-3p,solid pseudopapillary neoplasm of pancreas,0.8629374504089355,Unconfirmed
hsa-miR-30e-3p,solid pseudopapillary neoplasm of pancreas,0.8629374504089355,miR2Disease
hsa-miR-941,breast cancer brain metastasis,0.8629334568977356,Unconfirmed
hsa-miR-3143,breast cancer brain metastasis,0.8629334568977356,Unconfirmed
hsa-miR-6810-3p,ovarian carcinoma,0.8629287481307983,Unconfirmed
hsa-miR-6728-5p,ovarian carcinoma,0.8629287481307983,Unconfirmed
hsa-miR-1273h-3p,ovarian carcinoma,0.8629287481307983,Unconfirmed
hsa-miR-4436a,ovarian carcinoma,0.8629287481307983,Unconfirmed
hsa-miR-593*,brain cancer,0.8629249334335327,Unconfirmed
hsa-miR-616*,brain cancer,0.8629249334335327,Unconfirmed
hsa-miR-1468-5p,miR-675-y,0.8628782629966736,Unconfirmed
hsa-miR-4453,diffuse large B-cell lymphoma,0.8628696203231812,Unconfirmed
hsa-miR-99a*,diffuse large B-cell lymphoma,0.8628696203231812,Unconfirmed
hsa-miR-922,diffuse large B-cell lymphoma,0.8628696203231812,Unconfirmed
hsa-miR-148,multiple myeloma,0.862845242023468,Unconfirmed
hsa-miR-302c,diffuse large B-cell lymphoma,0.8628309369087219,miR2Disease
hsa-miR-142-3p,HPV negative,0.8628252744674683,miR2Disease
hsa-miR-128-1,"squamous cell breast carcinoma, acantholytic variant",0.8628204464912415,Unconfirmed
hsa-miR-676,"squamous cell breast carcinoma, acantholytic variant",0.8628204464912415,Unconfirmed
hsa-miR-3529-3p,"squamous cell breast carcinoma, acantholytic variant",0.8628204464912415,Unconfirmed
hsa-miR-6755-5p,miR-142-y,0.8627665042877197,Unconfirmed
hsa-miR-4794,miR-142-y,0.8627665042877197,Unconfirmed
hsa-miR-517-5p,castration-resistant prostate cancer,0.8627603054046631,Unconfirmed
hsa-miR-500a*,castration-resistant prostate cancer,0.8627603054046631,Unconfirmed
hsa-miR-4536-5p,castration-resistant prostate cancer,0.8627603054046631,Unconfirmed
hsa-miR-5187-5p,castration-resistant prostate cancer,0.8627603054046631,Unconfirmed
hsa-miR-4753-5p,castration-resistant prostate cancer,0.8627603054046631,Unconfirmed
hsa-miR-1826,castration-resistant prostate cancer,0.8627603054046631,Unconfirmed
hsa-miR-188,tubulovillous adenoma,0.8627546429634094,miR2Disease
hsa-miR-184,HPV positive,0.8627283573150635,miR2Disease
hsa-miR-151-3p,brain cancer,0.8627009987831116,Unconfirmed
hsa-miR-6835-5p,miR-675-y,0.8626965880393982,Unconfirmed
hsa-miR-6804-5p,miR-675-y,0.8626965880393982,Unconfirmed
hsa-miR-138-1*,miR-675-y,0.8626965880393982,Unconfirmed
hsa-miR-133b,miR-675-y,0.8626944422721863,miR2Disease
hsa-miR-338-3p,miR-675-y,0.8626944422721863,miR2Disease
hsa-miR-520d-5p,miR-675-y,0.8626944422721863,Unconfirmed
hsa-miR-411-5p,miR-675-y,0.8626944422721863,Unconfirmed
hsa-miR-1301,miR-675-y,0.8626944422721863,Unconfirmed
hsa-miR-520g-3p@,gallbladder carcinoma,0.8626031875610352,Unconfirmed
hsa-let7i,HER3+ negative,0.8625633716583252,Unconfirmed
hsa-miR-95,uterine corpus endometrial carcinoma,0.8625114560127258,miR2Disease
hsa-miR-4315,miR-675-y,0.8625093102455139,Unconfirmed
hsa-miR-6079,brainstem gliomas,0.8624821305274963,Unconfirmed
hsa-miR-6733-3p,miR-142-y,0.8624740242958069,Unconfirmed
hsa-miR-330-3p,breast cancer brain metastasis,0.8624525666236877,Unconfirmed
hsa-miR-4256,breast cancer brain metastasis,0.8624525666236877,Unconfirmed
hsa-miR-548ad-5p,glioblastoma multiforme,0.8624446988105774,Unconfirmed
hsa-miR-184,skin cancer,0.8623596429824829,miR2Disease
hsa-miR-454*,miR-142-y,0.8623421788215637,Unconfirmed
hsa-miR-129,skin cancer,0.8622924089431763,miR2Disease
hsa-miR-10b-5p,miR-142-y,0.8622724413871765,Unconfirmed
hsa-miR-489,miR-142-y,0.8622002005577087,miR2Disease
hsa-miR-1267,Leptomeningeal metastasis,0.8621944785118103,Unconfirmed
hsa-miR-6795-3p,Leptomeningeal metastasis,0.8621944785118103,Unconfirmed
hsa-miR-469,"Luminal B,triple negative",0.862153947353363,Unconfirmed
hsa-miR-548av-5p,miR-142-y,0.8621230125427246,Unconfirmed
hsa-miR-6499-5p,miR-675-y,0.8621047735214233,Unconfirmed
hsa-miR-5088-5p,miR-675-y,0.8621047735214233,Unconfirmed
hsa-miR-1285-3p,miR-675-y,0.8621047735214233,Unconfirmed
hsa-miR-153-3p,miR-675-y,0.8621047735214233,Unconfirmed
hsa-miR-29b,tonsil cancer,0.8620911240577698,miR2Disease
hsa-miR-548av-3p,miR-675-y,0.8619892001152039,Unconfirmed
hsa-miR-363,miR-675-y,0.8619892001152039,miR2Disease
hsa-miR-6823-3p,miR-675-y,0.8619892001152039,Unconfirmed
hsa-miR-500*,miR-142-y,0.8619657158851624,Unconfirmed
hsa-miR-135b,lymphoma,0.8619588017463684,miR2Disease
hsa-miR-335,pancreatic ductal adenocarcinoma,0.8619502186775208,miR2Disease
hsa-miR-222-3p,miR-142-y,0.8619359731674194,Unconfirmed
hsa-miR-330-3p,miR-142-y,0.8619359731674194,Unconfirmed
hsa-miR-1182,miR-142-y,0.8619359731674194,Unconfirmed
hsa-miR-6073,miR-142-y,0.8619359731674194,Unconfirmed
hsa-miR-367-3p,miR-142-y,0.8619359731674194,Unconfirmed
hsa-miR-8073,miR-142-y,0.8619359731674194,Unconfirmed
hsa-miR-520g-3p@,HER3+ negative,0.8619218468666077,Unconfirmed
hsa-miR-4454,papillary thyroid carcinoma,0.8618903160095215,Unconfirmed
hsa-miR-320e,miR-675-y,0.8618809580802917,Unconfirmed
hsa-miR-634,miR-675-y,0.8618809580802917,Unconfirmed
hsa-miR-4276,miR-675-y,0.8618809580802917,Unconfirmed
hsa-miRPlus-A1087,miR-675-y,0.8618809580802917,Unconfirmed
hsa-miR-449b,miR-675-y,0.8618809580802917,Unconfirmed
hsa-miR-1252-5p,miR-675-y,0.8618809580802917,Unconfirmed
hsa-miR-6861-3p,miR-675-y,0.8618809580802917,Unconfirmed
hsa-miR-335,Splenic lymphoma,0.8618742227554321,miR2Disease
hsa-miR-5688,intrahepatic cholangiocarcinoma,0.8618451952934265,Unconfirmed
hsa-miR-7706,solid pseudopapillary neoplasm of pancreas,0.861815333366394,Unconfirmed
hsa-miR-1262,miR-142-y,0.8617983460426331,Unconfirmed
hsa-miR-541,papillary thyroid carcinoma,0.8617901802062988,Unconfirmed
hsa-miR-150*,Leptomeningeal metastasis,0.8617624640464783,Unconfirmed
hsa-miR-654-5p,Leptomeningeal metastasis,0.8617624640464783,Unconfirmed
hsa-miR-342-3p,"Luminal B,triple negative",0.8617309927940369,miR2Disease
hsa-miR-548g,Leptomeningeal metastasis,0.8617113828659058,Unconfirmed
hsa-miR-616*,Leptomeningeal metastasis,0.8617113828659058,Unconfirmed
hsa-miR-519c,miR-142-y,0.861710786819458,Unconfirmed
hsa-let-7b*,miR-142-y,0.861710786819458,miR2Disease
hsa-miR-149*,miR-142-y,0.861710786819458,Unconfirmed
hsa-miR-760,brain cancer,0.8616933226585388,Unconfirmed
hsa-miR-188,HPV positive,0.8616795539855957,miR2Disease
hsa-miR-1255b-2-3p,miR-675-y,0.8616695404052734,Unconfirmed
hsa-miR-4295,miR-142-y,0.8616192936897278,Unconfirmed
hsa-miR-6860,miR-142-y,0.8616192936897278,Unconfirmed
hsa-miR-101,brainstem gliomas,0.861560046672821,miR2Disease
hsa-miR-570,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-185*,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-4758-5p,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-562,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-10b-3p,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-532,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-3945,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-6730-3p,miR-675-y,0.8615267276763916,Unconfirmed
hsa-miR-320a,miR-142-y,0.861522912979126,miR2Disease
hsa-miR-590,brain cancer,0.8614872694015503,Unconfirmed
hsa-miR-6514-3p,miR-675-y,0.8614599704742432,Unconfirmed
hsa-miR-3074-5p,miR-675-y,0.8614599704742432,Unconfirmed
hsa-miR-450a-2-3p,miR-675-y,0.8614599704742432,Unconfirmed
hsa-miR-128a,miR-675-y,0.8614599704742432,miR2Disease
hsa-miR-347,miR-675-y,0.8614599704742432,miR2Disease
hsa-miR-7-1-3p,ovarian carcinoma,0.8614388704299927,Unconfirmed
hsa-miR-4671-5p,ovarian carcinoma,0.8614388704299927,Unconfirmed
hsa-miR-4484,ovarian carcinoma,0.8614388704299927,Unconfirmed
hsa-miR-6809-5p,miR-142-y,0.8614217042922974,Unconfirmed
hsa-miR-6792-3p,miR-142-y,0.8614217042922974,Unconfirmed
hsa-miR-506,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-1237-3p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-124-3,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-556,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-4765,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-2467-3p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-34c-3p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-550a-3-5p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-513a-3p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-4423-5p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-7976,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-7152-3p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miRPlus-G1065-5p,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-3909,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-921,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-124a-3,synovial sarcoma,0.8614078760147095,miR2Disease
hsa-miR-136*,synovial sarcoma,0.8614078760147095,Unconfirmed
hsa-miR-9-3,synovial sarcoma,0.8614078760147095,miR2Disease
hsa-let-7c,pancreatic cancer,0.861393928527832,"HMDD, miR2Disease"
hsa-miR-651-5p,"squamous cell breast carcinoma, acantholytic variant",0.8613284826278687,Unconfirmed
hsa-miR-659-5p,"squamous cell breast carcinoma, acantholytic variant",0.8613284826278687,Unconfirmed
hsa-miR-4722-3p,"squamous cell breast carcinoma, acantholytic variant",0.8613284826278687,Unconfirmed
hsa-miR-3143,"squamous cell breast carcinoma, acantholytic variant",0.8613284826278687,Unconfirmed
hsa-miR-4752,"squamous cell breast carcinoma, acantholytic variant",0.8613284826278687,Unconfirmed
hsa-miR-4756-5p,miR-142-y,0.861315906047821,Unconfirmed
hsa-miR-23c,miR-142-y,0.861315906047821,Unconfirmed
hsa-miR-6801-3p,miR-142-y,0.861315906047821,Unconfirmed
hsa-miR-3657,miR-675-y,0.8612908720970154,Unconfirmed
hsa-miR-30a-3p,miR-675-y,0.8612908720970154,miR2Disease
hsa-miR-1296,miR-675-y,0.8612908720970154,Unconfirmed
hsa-let-7c*,miR-675-y,0.8612908720970154,Unconfirmed
hsa-miR-147a,miR-675-y,0.8612908720970154,Unconfirmed
hsa-miR-29a*,miR-675-y,0.8612908720970154,Unconfirmed
hsa-miR-936,miR-675-y,0.8612601161003113,Unconfirmed
hsa-miR-3928-3p,miR-675-y,0.8612601161003113,Unconfirmed
hsa-miR-646,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-4266,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-497*,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-6762-3p,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-5088,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-3681,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-3606,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-1249-3p,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-5571-3p,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-1909-5p,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-548g-3p,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-6859-3p,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-889-5p,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-4483,castration-resistant prostate cancer,0.8612415194511414,Unconfirmed
hsa-miR-5688,HPV positive,0.8612229824066162,Unconfirmed
hsa-miR-4683,miR-142-y,0.8612052202224731,Unconfirmed
hsa-miR-212-3p,miR-142-y,0.8612052202224731,Unconfirmed
hsa-miR-26b-3p,miR-142-y,0.8612052202224731,Unconfirmed
hsa-miR-6851-5p,miR-675-y,0.8611812591552734,Unconfirmed
hsa-miR-32*,miR-675-y,0.8611812591552734,miR2Disease
hsa-miR-486-5p,miR-675-y,0.8611812591552734,Unconfirmed
hsa-miR-3944-5p,miR-675-y,0.8611812591552734,Unconfirmed
hsa-miR-520g-5p,miR-675-y,0.8611812591552734,Unconfirmed
hsa-miR-376c,miR-675-y,0.8611812591552734,Unconfirmed
hsa-miR-519d-5p,miR-675-y,0.8611712455749512,Unconfirmed
hsa-miR-1260,miR-675-y,0.8611712455749512,Unconfirmed
hsa-miR-194,miR-675-y,0.861158013343811,miR2Disease
hsa-miR-106b*,miR-675-y,0.861158013343811,Unconfirmed
hsa-miR-614,miR-675-y,0.861158013343811,miR2Disease
hsa-miR-8079,miR-675-y,0.861158013343811,Unconfirmed
hsa-miR-128b,miR-675-y,0.861158013343811,miR2Disease
hsa-miR-568,miR-675-y,0.861158013343811,Unconfirmed
hsa-miR-548i,miR-675-y,0.861158013343811,Unconfirmed
hsa-let-7b,colon cancer stage 2,0.8611227869987488,"HMDD, miR2Disease"
hsa-miR-1234-3p,miR-142-y,0.8610889315605164,Unconfirmed
hsa-miR-517,brain cancer,0.8610661625862122,Unconfirmed
hsa-miR-6867-3p,"Luminal B,triple negative",0.8610647916793823,Unconfirmed
hsa-miR-4483,sarcoma,0.8610548973083496,Unconfirmed
hsa-miR-3922,sarcoma,0.8610548973083496,Unconfirmed
hsa-miR-6081,sarcoma,0.8610548973083496,Unconfirmed
hsa-miR-125b-1-3p,sarcoma,0.8610548973083496,Unconfirmed
hsa-miR-554,high grade serous papillary ovarian cancer,0.8610420227050781,Unconfirmed
hsa-miR-7852-3p,Burkitt Lymphoma,0.8609959483146667,Unconfirmed
hsa-miR-99a,diffuse malignant peritoneal mesothelioma,0.8609843254089355,miR2Disease
hsa-miR-337,"squamous cell breast carcinoma, acantholytic variant",0.8609815835952759,miR2Disease
hsa-miR-548ax,"squamous cell breast carcinoma, acantholytic variant",0.8609815835952759,Unconfirmed
hsa-miR-4735-5p,"squamous cell breast carcinoma, acantholytic variant",0.8609815835952759,Unconfirmed
hsa-miR-548ah-3p@,HPV positive,0.8609752655029297,Unconfirmed
hsa-miR-617,miR-142-y,0.8609671592712402,Unconfirmed
hsa-miR-7150,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-922,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-6854-5p,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-let-7a*,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-5088,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-3180-5p,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-3124,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-1294,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-3663-5p,synovial sarcoma,0.860927402973175,Unconfirmed
hsa-miR-28,osteosarcoma,0.8608757853507996,miR2Disease
hsa-miR-219,T cell leukemia,0.8608713746070862,miR2Disease
hsa-miR-125b,pancreatic cancer,0.8608638048171997,miR2Disease
hsa-miR-6882-3p,miR-142-y,0.8608354926109314,Unconfirmed
hsa-miR-522-5p,glioblastoma multiforme,0.8608226180076599,Unconfirmed
hsa-miR-4322,breast cancer brain metastasis,0.8608039021492004,Unconfirmed
hsa-miR-922,breast cancer brain metastasis,0.8608039021492004,Unconfirmed
hsa-miR-558,breast cancer brain metastasis,0.860789954662323,Unconfirmed
hsa-miR-7158-3p,rhabdomyosarcomas,0.8607714772224426,Unconfirmed
hsa-miR-3616-5p,rhabdomyosarcomas,0.8607714772224426,Unconfirmed
hsa-miR-221,HER2+,0.8607712388038635,miR2Disease
hsa-miR-335,Barrett's carcinogenesis,0.8607533574104309,miR2Disease
hsa-miR-181b,glioma,0.8607432842254639,miR2Disease
hsa-miR-191,esophageal squamous cell carcinomas,0.860714316368103,miR2Disease
hsa-miR-6836-3p,brain cancer,0.8607122302055359,Unconfirmed
hsa-miR-548am-5p@,brainstem gliomas,0.8607091307640076,Unconfirmed
hsa-miR-1251-3p,"Luminal B,triple negative",0.8607039451599121,Unconfirmed
hsa-miR-6070,ER positive,0.8607010245323181,Unconfirmed
hsa-miR-2276-3p,rhabdomyosarcomas,0.8607008457183838,Unconfirmed
hsa-miR-192-3p,miR-142-y,0.8606968522071838,Unconfirmed
hsa-miR-6887-3p,miR-142-y,0.8606968522071838,Unconfirmed
hsa-miR-4524b-5p,miR-142-y,0.8606968522071838,Unconfirmed
hsa-miR-219,nasopharyngeal cancer,0.8606955409049988,miR2Disease
hsa-miR-199a-3p/hsa-miR-199b-3p,B cell lymphoma of MALT type,0.8606821298599243,Unconfirmed
hsa-miR-6789-3p,solid pseudopapillary neoplasm of pancreas,0.8606805205345154,Unconfirmed
hsa-miR-5695,solid pseudopapillary neoplasm of pancreas,0.8606805205345154,Unconfirmed
hsa-miR-509-3-5p,solid pseudopapillary neoplasm of pancreas,0.8606805205345154,Unconfirmed
hsa-miR-6719-3p,osteosarcoma,0.8606743216514587,Unconfirmed
hsa-miR-7515,B acute lymphoblastic leukemia,0.8606654405593872,Unconfirmed
hsa-miR-6070,Solid-pseudopapillary neoplasm of pancreas,0.8606467843055725,Unconfirmed
hsa-miR-4436a,high grade serous papillary ovarian cancer,0.8606324791908264,Unconfirmed
hsa-miR-6886-3p,high grade serous papillary ovarian cancer,0.8606324791908264,Unconfirmed
hsa-miR-6079,HER2+,0.8606172800064087,Unconfirmed
hsa-miR-6069,miR-675-y,0.860589325428009,Unconfirmed
hsa-miR-6877-5p,miR-675-y,0.860589325428009,Unconfirmed
hsa-miR-767,miR-142-y,0.8605509996414185,Unconfirmed
hsa-miR-6829-3p,miR-142-y,0.8605509996414185,Unconfirmed
hsa-miR-520a-3p,miR-142-y,0.8605509996414185,Unconfirmed
hsa-miR-1269,miR-142-y,0.8605509996414185,Unconfirmed
hsa-miR-29a,miR-142-y,0.8605509996414185,miR2Disease
hsa-miR-15b,brain cancer,0.8605281114578247,miR2Disease
hsa-miR-6727-5p,brain cancer,0.8605281114578247,Unconfirmed
hsa-miR-520d-3p,brain cancer,0.8605260252952576,Unconfirmed
hsa-miR-142-3p,PR positive,0.8605054616928101,miR2Disease
hsa-miR-6774-3p,miR-142-y,0.8604896664619446,Unconfirmed
hsa-miR-6753-5p,miR-142-y,0.8604896664619446,Unconfirmed
hsa-miR-8088,miR-142-y,0.8604896664619446,Unconfirmed
hsa-miR-3607-3p,miR-142-y,0.8604896664619446,Unconfirmed
hsa-miR-181a*,miR-142-y,0.8604896664619446,miR2Disease
hsa-miR-199a-3p,miR-142-y,0.8604896664619446,miR2Disease
hsa-miR-8069,miR-142-y,0.8604896664619446,Unconfirmed
hsa-miR-3977,solid pseudopapillary neoplasm of pancreas,0.8604763150215149,Unconfirmed
hsa-miR-518e*,solid pseudopapillary neoplasm of pancreas,0.8604763150215149,Unconfirmed
hsa-miR-1225,solid pseudopapillary neoplasm of pancreas,0.8604763150215149,Unconfirmed
hsa-miR-153,combined hepatocellular cholangiocarcinoma,0.8604713678359985,miR2Disease
hsa-let-7b,clear cell renal cell carcinoma,0.860464334487915,"HMDD, miR2Disease"
hsa-miR-573,"squamous cell breast carcinoma, acantholytic variant",0.8604392409324646,Unconfirmed
hsa-miR-363*,miR-142-y,0.8603969812393188,miR2Disease
hsa-miR-6759-3p,miR-142-y,0.8603969812393188,Unconfirmed
hsa-miR-544b,miR-142-y,0.8603969812393188,Unconfirmed
hsa-let-7b,gastrointestinal stromal tumor,0.8603696823120117,"HMDD, miR2Disease"
hsa-let-7c,diffuse large B cell lymphoma,0.8603589534759521,"HMDD, miR2Disease"
hsa-miR-4761-5p,sarcoma,0.8603550791740417,Unconfirmed
hsa-let-7f-2*,sarcoma,0.8603550791740417,Unconfirmed
hsa-miR-493-3p,"Luminal B,triple negative",0.8603377342224121,miR2Disease
hsa-miR-219,HPV negative,0.860329806804657,miR2Disease
