source,destination,score
hsa-miR-33,colon adenocarcinoma,0.8711887001991272
hsa-miR-182,renal cell carcinoma,0.8711852431297302
hsa-miR-101,Synovial sarcoma,0.8711769580841064
hsa-miR-125b,Hodgkin lymphoma,0.8711575865745544
hsa-miR-522-5p,wilms tumor,0.8711560368537903
hsa-miR-101,Gastric lymphoma,0.8711531162261963
hsa-miR-190,malignant pleural mesothelioma,0.8711441159248352
hsa-miR-190,Burkitt's lymphoma,0.8711100816726685
hsa-miR-7852-3p,renal cell carcinoma,0.8711099028587341
hsa-miR-33,HER2+ positive,0.8710848689079285
hsa-miR-99a,HER2+,0.8710824847221375
hsa-miR-373*,invasive ductal carcinoma,0.8710653185844421
hsa-miR-188,Splenic lymphoma,0.8710529208183289
hsa-miR-182,wilms tumor,0.8710435032844543
hsa-miR-134,H. Pylori negative gastric cancer,0.8710365295410156
hsa-miR-6070,biliary tract cancer,0.8710190057754517
hsa-miR-548ae-5p@,Duke A,0.8710179328918457
hsa-miR-101,pancreatic adenocarcinoma,0.8709909319877625
hsa-miR-184,Barrett's carcinogenesis,0.8709907531738281
hsa-miR-99a,Basal-like,0.8709903955459595
hsa-miR-125b,breast cancer,0.8709887266159058
hsa-miR-101,Schwannoma tumors,0.8709877133369446
hsa-miR-190,ovarian cancer,0.8709692358970642
hsa-miR-8058,uterus cancer,0.8709564805030823
hsa-miR-424,uterine corpus endometrial carcinoma,0.8709489703178406
hsa-miR-101,gastrointestinal stromal tumor,0.8709138035774231
hsa-miR-7852-3p,glioma,0.8709067702293396
hsa-miR-188,multiple myeloma,0.8708909749984741
hsa-miR-219,biliary tract cancer,0.8708833456039429
hsa-miR-9*,colorectal adenoma,0.8708773851394653
hsa-miR-190,high-grade serous ovarian carcinoma,0.8708701729774475
hsa-miR-424,renal cell carcinoma,0.8708675503730774
hsa-miR-342,intrahepatic cholangiocarcinoma,0.8708294034004211
hsa-miR-184,lung adenocarcinoma,0.8708142638206482
hsa-miR-548ae-5p@,large cell carcinoma,0.8707917928695679
hsa-miR-548ae-5p@,bladder urothelial carcinoma,0.8707800507545471
hsa-miR-182,head and neck squamous cell carcinoma,0.8707789182662964
hsa-miR-182,glioma,0.870759129524231
hsa-miR-5688,oral squamous cell carcinoma,0.8707578182220459
hsa-miR-548ae-5p@,H. Pylori negative gastric cancer,0.8707534670829773
hsa-miR-129,lung adenocarcinoma,0.870750367641449
hsa-miR-548ae-5p@,Burkitt Lymphoma,0.8707456588745117
hsa-miR-190,gastric cancer,0.8707177639007568
hsa-miR-9*,Wilms tumor,0.8707167506217957
hsa-miR-522-5p,oropharyngeal squamous cell carcinoma,0.8707156777381897
hsa-miR-548ae-5p@,glioma,0.870708703994751
hsa-miR-424,bladder urothelial carcinoma,0.8706945180892944
hsa-let-7c,Burkitt's lymphoma,0.8706926107406616
hsa-miR-33,liposarcoma,0.8706660866737366
hsa-miR-153,chromophobe renal cell carcinoma,0.8706573843955994
hsa-miR-28,Duke C,0.8706270456314087
hsa-let-7b,medulloblastoma,0.8706251382827759
hsa-miR-5688,Splenic lymphoma,0.8706228733062744
hsa-miR-9*,wilms tumor,0.8706214427947998
hsa-miR-520g-3p@,high-grade serous ovarian carcinoma,0.870620846748352
hsa-miR-424,uterus cancer,0.8706080317497253
hsa-miR-338,colon cancer stage 2,0.870602011680603
hsa-miR-219,thyroid carcinoma,0.8705998063087463
hsa-miR-9*,bladder urothelial carcinoma,0.870590329170227
hsa-miR-5688,glioma,0.8705720901489258
hsa-miR-9*,Solid-pseudopapillary neoplasm of pancreas,0.8705549836158752
hsa-miR-8058,diffuse malignant peritoneal mesothelioma,0.8705484867095947
hsa-miR-182,combined hepatocellular cholangiocarcinoma,0.8705311417579651
hsa-miR-9*,renal cell carcinoma,0.8705172538757324
hsa-miR-153,HPV negative,0.8705123066902161
hsa-miR-101,PR negative,0.8704966306686401
hsa-miR-548ad-5p,epithelial ovarian cancer,0.8704953789710999
hsa-miR-188,B cell lymphoma of MALT type,0.8704823851585388
hsa-miR-338,gallbladder carcinoma,0.870481014251709
hsa-miR-33,lymphoma,0.870472252368927
hsa-miR-101,large cell neuroendocrine cancer,0.8704596161842346
hsa-miR-424,head and neck cancer,0.8704533576965332
hsa-miR-190,Solid-pseudopapillary neoplasm of pancreas,0.8704277276992798
hsa-miR-182,pancreatic cancer,0.8704209327697754
hsa-miR-338,Gastric lymphoma,0.8704149127006531
hsa-miR-424,non-small cell lung adenocarcinoma,0.8704131245613098
hsa-miR-5688,clear cell ovarian carcinoma,0.8703979253768921
hsa-miR-142-5p,Gastric lymphoma,0.8703835010528564
hsa-miR-548ae-5p@,chromophobe renal cell carcinoma,0.8703600168228149
hsa-miR-9*,Burkitt Lymphoma,0.8703504204750061
hsa-miR-182,stomach adenocarcinoma,0.8703416585922241
hsa-miR-182,myeloma,0.8703416585922241
hsa-miR-29b,colon adenocarcinoma,0.8703321814537048
hsa-miR-153,Luminal,0.8703051209449768
hsa-miR-9*,biliary tract cancer,0.870292067527771
hsa-miR-548ae-5p@,myeloma,0.870290994644165
hsa-miR-29b,head and neck squamous cell carcinoma,0.8702857494354248
hsa-miR-522-5p,multiple myeloma,0.8702844977378845
hsa-miR-338,lung squamous cell carcinoma,0.8702818751335144
hsa-miR-30b,non-small cell lung adenocarcinoma,0.8702759146690369
hsa-miR-190,bladder urothelial carcinoma,0.8702704310417175
hsa-miR-548aj-5p@,Duke C,0.8702701330184937
hsa-miR-190,wilms tumor,0.8702520132064819
hsa-miR-29b,glioblastoma ,0.8702376484870911
hsa-let-7d,plasma cell leukemia,0.8702022433280945
hsa-miR-125b,Burkitt's lymphoma,0.8701925873756409
hsa-miR-338,B acute lymphoblastic leukemia,0.8701862096786499
hsa-miR-8058,HER3+ negative,0.8701827526092529
hsa-miR-21,plasma cell leukemia,0.8701806664466858
hsa-miR-33,Duke A,0.8701778054237366
hsa-miR-188,high-grade serous ovarian carcinoma,0.8701747059822083
hsa-miR-8058,Synovial sarcoma,0.8701679706573486
hsa-miR-8080,uterus cancer,0.8701468706130981
hsa-miR-8058,Gastric lymphoma,0.8701440691947937
hsa-miR-29b,malignant pleural mesothelioma,0.8701303005218506
hsa-miR-424,non-small cell lung cancer,0.870129406452179
hsa-miR-190,large cell carcinoma,0.8701172471046448
hsa-miR-548ae-5p@,colon cancer stage 2,0.8700926899909973
hsa-miR-522-5p,leukemia,0.870087742805481
hsa-miR-190,Burkitt Lymphoma,0.8700709342956543
hsa-miR-424,oral squamous cell carcinoma,0.8700585961341858
hsa-miR-5688,esophageal cancer,0.870053231716156
hsa-miR-33,biliary tract cancer,0.8700367212295532
hsa-miR-153,Luminal B,0.8700363636016846
hsa-miR-182,nasopharyngeal cancer,0.8700344562530518
hsa-miR-190,glioma,0.8700337409973145
hsa-miR-190,uterine corpus endometrial carcinoma,0.8700287938117981
hsa-miR-548ae-5p@,tubulovillous adenoma,0.8700042366981506
hsa-miR-520g-3p@,PR positive,0.8699957728385925
hsa-miR-182,HER3+ negative,0.8699943423271179
hsa-miR-8058,familial ovarian cancer,0.8699871897697449
hsa-miR-424,colon cancer stage 2,0.8699817061424255
hsa-miR-8058,Luminal B,0.8699771761894226
hsa-miR-9*,pancreatic cancer,0.8699741959571838
hsa-miR-103,Barrett's carcinogenesis,0.869971513748169
hsa-miR-548ad-5p,medulloblastoma,0.8699654340744019
hsa-miR-518a-1,colon adenocarcinoma,0.8699562549591064
hsa-miR-5688,small cell lung cancer,0.8699538111686707
hsa-miR-182,T acute lymphoblastic leukemia,0.8699469566345215
hsa-miR-7852-3p,Schwannoma tumors,0.8699374794960022
hsa-miR-338,HER2+,0.8699362874031067
hsa-miR-7852-3p,small intestinal neuroendocrine tumor,0.8699323534965515
hsa-miR-6070,lung squamous cell carcinoma,0.8699296116828918
hsa-miR-153,liver cancer,0.8699286580085754
hsa-miR-342,Solid-pseudopapillary neoplasm of pancreas,0.8699249625205994
hsa-miR-184,uterus cancer,0.8699146509170532
hsa-miR-134,renal cell carcinoma,0.8699054718017578
hsa-miR-548ae-5p@,T acute lymphoblastic leukemia,0.8698962926864624
hsa-miR-424,Luminal,0.8698960542678833
hsa-miR-522-5p,gastrointestinal stromal tumor,0.8698955178260803
hsa-miR-548ae-5p@,ER negative,0.869881272315979
hsa-miR-182,Splenic lymphoma,0.8698762655258179
hsa-miR-424,clear cell renal cell carcinoma,0.8698762655258179
hsa-miR-190,thyroid carcinoma,0.8698660731315613
hsa-miR-548ae-5p@,leukemia,0.869856059551239
hsa-miR-518a-1,HER2+ positive,0.8698515892028809
hsa-miR-153,large cell carcinoma,0.8698311448097229
hsa-miR-339,rectum adenocarcinoma,0.8698309659957886
hsa-miR-9*,follicular cleaved lymphoma,0.8698300719261169
hsa-miR-548ae-5p@,Splenic lymphoma,0.8698254823684692
hsa-miR-29c,meningioma,0.8698063492774963
hsa-miR-182,Luminal B,0.8697885870933533
hsa-miR-342,Duke A,0.8697877526283264
hsa-miR-424,ER negative,0.8697701692581177
hsa-miR-548ae-5p@,prostate adenocarcinoma,0.8697696328163147
hsa-miR-424,leukemia,0.8697448372840881
hsa-miR-548ae-5p@,pancreatic adenocarcinoma,0.8697413802146912
hsa-miR-548ae-5p@,Schwannoma tumors,0.8697380423545837
hsa-miR-548ae-5p@,chronic lymphocytic leukemia,0.8697366118431091
hsa-miR-424,Splenic lymphoma,0.8697142601013184
hsa-miR-9*,colon cancer stage 2,0.8696956634521484
hsa-miR-17-3p,oral squamous cell carcinoma,0.8696644902229309
hsa-miR-17-3p,larynx cancer,0.869664192199707
hsa-miR-520g-3p@,head and neck squamous cell carcinoma,0.8696481585502625
hsa-miR-342,osteosarcoma,0.8696398735046387
hsa-miR-424,thyroid cancer,0.8696386218070984
hsa-miR-424,familial ovarian cancer,0.8696366548538208
hsa-miR-424,colonic adenomas,0.8696349263191223
hsa-miR-424,gastric cancer,0.8696273565292358
hsa-miR-7852-3p,HER2+,0.8696244359016418
hsa-miR-9*,Luminal,0.8696099519729614
hsa-miR-182,liposarcoma,0.8696058988571167
hsa-miR-520g-3p@,endometrial cancer,0.8695874214172363
hsa-miR-9*,nasopharyngeal cancer,0.869586706161499
hsa-miR-518a-1,ovarian cancer,0.8695774674415588
hsa-miR-522-5p,Basal-like,0.8695641756057739
hsa-miR-424,B acute lymphoblastic leukemia,0.8695640563964844
hsa-miR-17-3p,hepatoblastoma,0.869559109210968
hsa-miR-424,gastrointestinal stromal tumor,0.8695523738861084
hsa-miR-548f-3p@,hepatocellular carcinoma,0.8695513606071472
hsa-miR-101,glioblastoma multiforme,0.8695288300514221
hsa-miR-17-3p,Splenic lymphoma,0.8695286512374878
hsa-miR-339,kidney renal papillary cell carcinoma,0.8695266842842102
hsa-miR-9*,tonsil cancer,0.8695244789123535
hsa-miR-29b,thyroid carcinoma,0.8695189356803894
hsa-miR-29b,wilms tumor,0.8694757223129272
hsa-miR-190,larynx cancer,0.8694705367088318
hsa-miR-33,B cell lymphoma of MALT type,0.8694393038749695
hsa-miR-518a-1,liposarcoma,0.8694294095039368
hsa-miR-219,ovarian cancer,0.8694235682487488
hsa-miR-518a-1,Solid-pseudopapillary neoplasm of pancreas,0.8694197535514832
hsa-miR-9*,brainstem gliomas,0.869414746761322
hsa-miR-3180@,H. Pylori negative gastric cancer,0.869392454624176
hsa-miR-101,esophageal squamous cell carcinomas,0.8693728446960449
hsa-miR-182,PR negative,0.8693698644638062
hsa-miR-17-3p,ER positive,0.8693671822547913
hsa-miR-29b,uterine corpus endometrial carcinoma,0.8693670034408569
hsa-miR-520g-3p@,gastric cancer,0.8693457841873169
hsa-miR-9*,chronic lymphocytic leukemia,0.8693387508392334
hsa-miR-9*,small intestinal neuroendocrine tumor,0.8693350553512573
hsa-let7i,thyroid carcinoma,0.8693228363990784
hsa-miR-137,Duke A,0.8693202137947083
hsa-miR-182,large cell carcinoma,0.8693073391914368
hsa-miR-7515,epithelial ovarian cancer,0.8692972660064697
hsa-miR-190,gallbladder carcinoma,0.8692930340766907
hsa-miR-129,meningioma,0.8692888021469116
hsa-miR-29b,Duke A,0.869286060333252
hsa-miR-190,Oncocytoma,0.8692795634269714
hsa-miR-424,lung squamous cell carcinoma,0.869265079498291
hsa-miR-182,Luminal A,0.8692616820335388
hsa-miR-3180@,lung squamous cell carcinoma,0.8692541122436523
hsa-miR-198,Duke A,0.8692502379417419
hsa-miR-3180@,liposarcoma,0.8692441582679749
hsa-miR-190,tonsil cancer,0.8692433834075928
hsa-miR-520g-3p@,osteosarcoma,0.8692337274551392
hsa-miR-424,pancreatic cancer cell line,0.8692305088043213
hsa-miR-190,acute lymphocytic leukemia ,0.869228184223175
hsa-miR-29b,renal cell carcinoma,0.8692181706428528
hsa-miR-101,HER2+ positive,0.8692130446434021
hsa-miR-424,T-cell lymphoblastic lymphoma,0.8692025542259216
hsa-miR-339,biliary tract cancer,0.8691931366920471
hsa-miR-33,Hodgkin lymphoma,0.8691917657852173
hsa-miR-9*,liposarcoma,0.8691797256469727
hsa-miR-184,esophageal squamous cell carcinomas,0.8691686987876892
hsa-miR-339,thyroid carcinoma,0.8691633939743042
hsa-miR-33,clear cell renal cell carcinoma,0.8691510558128357
hsa-miR-153,esophageal squamous cell carcinomas,0.8691314458847046
hsa-miR-339,kidney renal clear cell carcinoma,0.8691269159317017
hsa-miR-33,Oncocytoma,0.8691215515136719
hsa-miR-21,colon adenocarcinoma,0.8691084980964661
hsa-miR-33,HER3+ negative,0.8691073060035706
hsa-miR-339,Solid-pseudopapillary neoplasm of pancreas,0.869107186794281
hsa-miR-520g-3p@,Solid-pseudopapillary neoplasm of pancreas,0.8691070079803467
hsa-miR-17-3p,HPV negative,0.869083821773529
hsa-miR-21,pancreatic cancer,0.8690706491470337
hsa-miR-29b,endometrial cancer,0.8690668940544128
hsa-miR-190,Schwannoma tumors,0.8690588474273682
hsa-miR-190,Luminal B,0.8690586090087891
hsa-miR-342,stomach adenocarcinoma,0.8690550923347473
hsa-miR-190,small intestinal neuroendocrine tumor,0.8690537214279175
hsa-miR-3180@,lymphoma,0.8690484762191772
hsa-let-7c,colon adenocarcinoma,0.8690323829650879
hsa-miR-33,pancreatic ductal adenocarcinoma,0.8690320253372192
hsa-miR-190,B acute lymphoblastic leukemia,0.8689958453178406
hsa-miR-190,lung squamous cell carcinoma,0.8689953684806824
hsa-miR-29b,kidney chromophobe cancer,0.8689953088760376
hsa-miR-801_v10.1,colorectal adenoma,0.868988573551178
hsa-miR-190,gastrointestinal stromal tumor,0.868984043598175
hsa-miR-190,H. Pylori positive gastric cancer,0.8689819574356079
hsa-miR-17-3p,high-grade serous ovarian carcinoma,0.8689805269241333
hsa-let7i,Wilms tumor,0.8689779043197632
hsa-miR-33,brainstem gliomas,0.8689752221107483
hsa-miR-153,HER2+ positive,0.8689714670181274
hsa-miR-29b,kidney renal clear cell carcinoma,0.8689550757408142
hsa-miR-7515,high-grade serous ovarian carcinoma,0.8689523339271545
hsa-miR-190,liver cancer,0.8689501881599426
hsa-miR-424,Burkitt Lymphoma,0.868943989276886
hsa-miR-148,colon adenocarcinoma,0.8689406514167786
hsa-miR-188,bladder cancer,0.8689233064651489
hsa-miR-9*,medullary thyroid cancer,0.8689185976982117
hsa-miR-188,uterus cancer,0.8689121007919312
hsa-miR-33,chordoma,0.8689112067222595
hsa-miR-33,colonic adenomas,0.8689086437225342
hsa-miR-33,pancreatic adenocarcinoma,0.8689039349555969
hsa-miR-33,lung squamous cell carcinoma,0.8689022064208984
hsa-miR-520g-3p@,bladder urothelial carcinoma,0.8688944578170776
hsa-miR-520g-3p@,wilms tumor,0.8688759207725525
hsa-miR-33,cholangiocellular carcinoma,0.8688693642616272
hsa-let-7d,diffuse malignant peritoneal mesothelioma,0.8688076734542847
hsa-miR-3180@,uterine corpus endometrial carcinoma,0.8688029646873474
hsa-miR-7515,gastric cancer,0.868798017501831
hsa-miR-129,lung squamous cell carcinoma,0.8687794804573059
hsa-miR-548ae-5p@,glioblastoma multiforme,0.868776798248291
hsa-miR-33,Burkitt Lymphoma,0.8687753677368164
hsa-miR-3180@,renal cell carcinoma,0.868768572807312
hsa-miR-33,kidney renal papillary cell carcinoma,0.8687540292739868
hsa-miR-190,HER2+,0.8687441349029541
hsa-miR-208,meningioma,0.8687334060668945
hsa-miR-801_v10.1,gastric cancer,0.8686915040016174
hsa-miR-548aj-5p@,colon adenocarcinoma,0.8686890006065369
hsa-miR-29b,pancreatic cancer,0.8686704635620117
hsa-miR-6719-3p,PR positive,0.8686703443527222
hsa-miR-184,gastric cancer,0.8686659336090088
hsa-miR-101,combined hepatocellular cholangiocarcinoma,0.8686546087265015
hsa-miR-339,retinoblastoma,0.8686539530754089
hsa-miR-17-3p,chromophobe renal cell carcinoma,0.8686532378196716
hsa-miR-190,PR negative,0.8686378598213196
hsa-miR-29b,small cell lung cancer,0.8686147928237915
hsa-miR-8080,osteosarcoma,0.8686134219169617
hsa-miR-30b,diffuse malignant peritoneal mesothelioma,0.8685936331748962
hsa-miR-424,Burkitt's lymphoma,0.8685690760612488
hsa-miR-188,cervical squamous cell carcinoma,0.8685486912727356
hsa-miR-184,Duke A,0.8685452342033386
hsa-let7i,combined hepatocellular cholangiocarcinoma,0.8685393333435059
hsa-miR-188,adrenocortical carcinoma,0.8685275912284851
hsa-miR-182,esophageal squamous cell carcinomas,0.8685029149055481
hsa-miR-33,pancreatic cancer cell line,0.8685023784637451
hsa-miR-33,Basal-like,0.8684919476509094
hsa-miR-5688,uterus cancer,0.8684759140014648
hsa-miR-3180@,head and neck squamous cell carcinoma,0.8684672713279724
hsa-miR-184,biliary tract cancer,0.8684027194976807
hsa-miR-190,plasma cell leukemia,0.8683952689170837
hsa-miR-33,Luminal A,0.8683702945709229
hsa-miR-188,Duke C,0.8683598637580872
hsa-miR-7515,bladder urothelial carcinoma,0.8683450222015381
hsa-miR-101,meningioma,0.8683403730392456
hsa-miR-522-5p,pancreatic cancer,0.8683289289474487
hsa-miR-520g-3p@,kidney renal clear cell carcinoma,0.8683119416236877
hsa-miR-548ae-5p@,rectum adenocarcinoma,0.8682876825332642
hsa-miR-342,liposarcoma,0.8682864308357239
hsa-miR-7515,renal cell carcinoma,0.8682851791381836
hsa-miR-548ae-5p@,esophageal squamous cell carcinomas,0.8682665824890137
hsa-miR-3180@,non-small cell lung adenocarcinoma,0.8682594299316406
hsa-miR-29b,Lymphoblastoid,0.8682590126991272
hsa-miR-339,diffuse malignant peritoneal mesothelioma,0.8682519197463989
hsa-miR-518a-1,diffuse malignant peritoneal mesothelioma,0.868229329586029
hsa-miR-30b,head and neck cancer,0.8682246804237366
hsa-miR-3180@,oropharyngeal squamous cell carcinoma,0.8682200908660889
hsa-miR-424,rectum adenocarcinoma,0.8682008385658264
hsa-miR-29b,T acute lymphoblastic leukemia,0.8681910634040833
hsa-miR-5688,Duke C,0.8681905269622803
hsa-miR-7515,large cell carcinoma,0.8681899309158325
hsa-miR-548am-5p@,bladder cancer,0.8681887984275818
hsa-miR-184,Wilms tumor,0.8681814670562744
hsa-miR-424,esophageal squamous cell carcinomas,0.8681795001029968
hsa-miR-339,HPV negative,0.8681552410125732
hsa-miR-548ap-3p@,ovarian cancer,0.8681302666664124
hsa-miR-125b,Basal-like,0.8681178689002991
hsa-miR-153,meningioma,0.8680973649024963
hsa-miR-9*,rectum adenocarcinoma,0.8680947422981262
hsa-miR-373*,non-small cell lung adenocarcinoma,0.8680359125137329
hsa-miR-520g-3p@,breast invasive carcinoma,0.8680327534675598
hsa-miR-29b,small intestinal neuroendocrine tumor,0.8680259585380554
hsa-miR-518a-1,breast invasive carcinoma,0.8680103421211243
hsa-miR-801_v10.1,ovarian cancer,0.8679815530776978
hsa-miR-129,uterus cancer,0.8679800629615784
hsa-let7i,tonsil cancer,0.8679733276367188
hsa-miR-129,retinoblastoma,0.8679680228233337
hsa-let7i,Gastric lymphoma,0.867956280708313
hsa-miR-548am-5p@,liposarcoma,0.8679547905921936
hsa-let7i,pancreatic ductal adenocarcinoma,0.8679196238517761
hsa-miR-7515,oropharyngeal squamous cell carcinoma,0.8678778409957886
hsa-miR-7515,head and neck cancer,0.8678641319274902
hsa-miR-30b,kidney chromophobe cancer,0.8678538799285889
hsa-miR-3180@,primary papillary thyroid carcinomas,0.8678515553474426
hsa-miR-153,colon adenocarcinoma,0.8678458333015442
hsa-miR-5688,liposarcoma,0.8678131103515625
hsa-let7i,familial ovarian cancer,0.8677971363067627
hsa-miR-520g-3p@,Splenic lymphoma,0.8677605986595154
hsa-miR-7515,chromophobe renal cell carcinoma,0.8677507638931274
hsa-miR-518a-1,Splenic lymphoma,0.8677381873130798
hsa-let-7d,B cell lymphoma of MALT type,0.8677366375923157
hsa-miR-188,wilms tumor,0.867725670337677
hsa-miR-190,combined hepatocellular cholangiocarcinoma,0.867718517780304
hsa-miR-7515,diffuse malignant peritoneal mesothelioma,0.867699921131134
hsa-miR-129,Barrett's carcinogenesis,0.8676984310150146
hsa-miR-7852-3p,colon adenocarcinoma,0.8676912188529968
hsa-miR-520g-3p@,thyroid cancer,0.8676839470863342
hsa-miR-520g-3p@,familial ovarian cancer,0.8676819205284119
hsa-miR-518a-1,prostate adenocarcinoma,0.8676815629005432
hsa-miR-7515,stomach adenocarcinoma,0.8676806092262268
hsa-miR-17-3p,cervical squamous cell carcinoma,0.867664635181427
hsa-let-7d,melanoma,0.8676599860191345
hsa-miR-29b,esophageal carcinoma,0.8676499724388123
hsa-miR-518a-1,Luminal B,0.8676493167877197
hsa-miR-3180@,T acute lymphoblastic leukemia,0.8676226735115051
hsa-miR-3180@,invasive ductal carcinoma,0.8676173090934753
hsa-miR-7515,kidney renal clear cell carcinoma,0.867615818977356
hsa-miR-188,uterine corpus endometrial carcinoma,0.8675381541252136
hsa-miR-188,Duke A,0.8675340414047241
hsa-miR-184,esophageal cancer,0.8675339221954346
hsa-miR-129,esophageal cancer,0.8675310611724854
hsa-miR-30b,pancreatic cancer,0.867526650428772
hsa-let-7d,multiple myeloma,0.8675122261047363
hsa-miR-153,PR positive,0.8674865365028381
hsa-miR-129,Burkitt Lymphoma,0.867485761642456
hsa-miR-7515,colon cancer stage 2,0.8674788475036621
hsa-miR-5688,Solid-pseudopapillary neoplasm of pancreas,0.8674649596214294
hsa-miR-188,ER positive,0.8674511313438416
hsa-miR-30b,B cell lymphoma of MALT type,0.8674283623695374
hsa-let7i,esophageal carcinoma,0.8674054741859436
hsa-miR-5688,Wilms tumor,0.8673836588859558
hsa-miR-17-3p,bladder cancer,0.8673775792121887
hsa-miR-520g-3p@,liposarcoma,0.8673761487007141
hsa-miR-7515,clear cell renal cell carcinoma,0.867371678352356
hsa-miR-7515,colorectal adenoma,0.8673644065856934
hsa-miR-3180@,liver cancer,0.8673523664474487
hsa-miR-188,osteosarcoma,0.8673457503318787
hsa-miR-33,medulloblastoma,0.867293655872345
hsa-miR-6070,colon adenocarcinoma,0.8672922849655151
hsa-miR-28,Luminal A,0.8672844767570496
hsa-miR-184,lung squamous cell carcinoma,0.8672565221786499
hsa-miR-7515,Splenic lymphoma,0.8672072291374207
hsa-miR-30b,multiple myeloma,0.8672035336494446
hsa-miR-184,HER3+ negative,0.8671941161155701
hsa-miR-7515,brainstem gliomas,0.8671938180923462
hsa-miR-801_v10.1,esophageal squamous cell carcinomas,0.8671878576278687
hsa-miR-188,glioma,0.8671793937683105
hsa-miR-5688,osteosarcoma,0.867175281047821
hsa-miR-129,tonsil cancer,0.8671689033508301
hsa-miR-7515,chronic myeloid leukemia,0.8671560287475586
hsa-miR-520g-3p@,serrated adenoma,0.8671554923057556
hsa-miR-129,T acute lymphoblastic leukemia,0.867142915725708
hsa-miR-188,thyroid carcinoma,0.8671228289604187
hsa-miR-7515,Luminal B,0.8671180009841919
hsa-miR-129,pancreatic ductal adenocarcinoma,0.8671150207519531
hsa-miR-184,hepatoblastoma,0.8670973777770996
hsa-miR-5688,large cell carcinoma,0.8670939207077026
hsa-miR-189,meningioma,0.8670846819877625
hsa-miR-184,brainstem gliomas,0.8670603632926941
hsa-miR-129,brainstem gliomas,0.8670576214790344
hsa-miR-3180@,Basal-like,0.8670496940612793
hsa-miR-5688,Burkitt Lymphoma,0.8670466542243958
hsa-miR-5688,head and neck squamous cell carcinoma,0.8670291304588318
hsa-miR-134,esophageal squamous cell carcinomas,0.8670193552970886
hsa-miR-5688,glioblastoma multiforme,0.8669965863227844
hsa-miR-184,chordoma,0.8669955730438232
hsa-miR-129,pancreatic adenocarcinoma,0.8669853806495667
hsa-miR-7515,glioblastoma multiforme,0.8669816255569458
hsa-miR-129,ovarian cancer,0.8669650554656982
hsa-miR-5688,plasma cell leukemia,0.8669430017471313
hsa-miR-30b,papillary renal cell carcinoma,0.8669053912162781
hsa-miR-182,PR positive,0.866851270198822
hsa-miR-198,epithelial ovarian cancer,0.8668158650398254
hsa-miR-5688,T cell leukemia,0.866780698299408
hsa-miR-7515,pancreatic cancer cell line,0.8667154908180237
hsa-miR-373*,kidney chromophobe cancer,0.8666895031929016
hsa-miR-190,follicular cleaved lymphoma,0.8665830492973328
hsa-miR-7515,large cell neuroendocrine cancer,0.8665766716003418
hsa-miR-30b,HER2+,0.8665634393692017
hsa-miR-424,melanoma,0.8665595054626465
hsa-miR-129,PR negative,0.866555392742157
hsa-miR-129,T-cell lymphoblastic lymphoma,0.8665503859519958
hsa-miR-6079,tubulovillous adenoma,0.8665024042129517
hsa-miR-28,large cell neuroendocrine cancer,0.866458535194397
hsa-miR-17-3p,osteosarcoma,0.8664549589157104
hsa-miR-188,clear cell renal cell carcinoma,0.8664413690567017
hsa-miR-129,large cell neuroendocrine cancer,0.866439938545227
hsa-miR-3180@,Burkitt's lymphoma,0.8664385080337524
hsa-miR-188,nasopharyngeal cancer,0.8664378523826599
hsa-miR-9*,PR positive,0.8664173483848572
hsa-miR-7515,medullary thyroid cancer,0.866410493850708
hsa-miR-190,melanoma,0.8664093017578125
hsa-miR-188,skin cancer,0.8664093017578125
hsa-miR-5688,colon cancer stage 2,0.8663778305053711
hsa-miR-17-3p,large cell carcinoma,0.8663731813430786
hsa-miR-188,invasive ductal carcinoma,0.8663427233695984
hsa-miR-7515,ovarian cancer,0.866326093673706
hsa-miR-8058,colon cancer stage 2,0.8662691116333008
hsa-miR-548ah-3p@,lung squamous cell carcinoma,0.8662667274475098
hsa-miR-5688,nasopharyngeal cancer,0.8662663698196411
hsa-miR-17-3p,Wilms tumor,0.8662663698196411
hsa-miR-5688,HER3+ negative,0.8662253022193909
hsa-miR-188,papillary renal cell carcinoma,0.8662092685699463
hsa-miR-188,familial ovarian cancer,0.8661963939666748
hsa-miR-188,pancreatic adenocarcinoma,0.8661898970603943
hsa-miR-188,Schwannoma tumors,0.8661864995956421
hsa-miR-188,small intestinal neuroendocrine tumor,0.8661812543869019
hsa-miR-17-3p,wilms tumor,0.8661679625511169
hsa-miR-17-3p,hepatocellular carcinoma,0.8661232590675354
hsa-miR-188,diffuse large B cell lymphoma,0.8661129474639893
hsa-miR-5688,brainstem gliomas,0.8660907745361328
hsa-miR-188,kidney renal papillary cell carcinoma,0.8660857677459717
hsa-miR-8080,ovarian cancer,0.8660578727722168
hsa-miR-5688,chordoma,0.8660256266593933
hsa-miR-184,HER2+ positive,0.8659936189651489
hsa-miR-3180@,pancreatic cancer,0.865973949432373
hsa-miR-182,breast invasive carcinoma,0.8659048080444336
hsa-miR-5688,liver cancer,0.865903913974762
hsa-miR-6079,gallbladder carcinoma,0.8658958077430725
hsa-miR-518a-1,myeloma,0.8658619523048401
hsa-let7i,follicular cleaved lymphoma,0.8658025860786438
hsa-miR-182,intrahepatic cholangiocarcinoma,0.8657326102256775
hsa-miR-520g-3p@,medulloblastoma,0.8657311797142029
