source,destination,score
hsa-miR-1184,Leptomeningeal metastasis,0.8534592986106873
hsa-miR-32*,Leptomeningeal metastasis,0.8534592986106873
hsa-miR-017,Leptomeningeal metastasis,0.8534592986106873
hsa-miR-6760-5p,"squamous cell breast carcinoma, acantholytic variant",0.8534456491470337
hsa-let-7f-2*,"squamous cell breast carcinoma, acantholytic variant",0.8534456491470337
hsa-miR-4485-5p,"squamous cell breast carcinoma, acantholytic variant",0.8534456491470337
hsa-miR-1250-3p,"squamous cell breast carcinoma, acantholytic variant",0.8534456491470337
hsa-miRPlus-A1087,breast cancer brain metastasis,0.8534294366836548
hsa-miR-4528,breast cancer brain metastasis,0.8534294366836548
hsa-miR-1233-3p,synovial sarcoma,0.8534179925918579
hsa-miR-7151-3p,synovial sarcoma,0.8534179925918579
hsa-miR-4251,synovial sarcoma,0.8534179925918579
hsa-miR-634,synovial sarcoma,0.8534179925918579
hsa-miR-150-5p,synovial sarcoma,0.8534179925918579
hsa-miR-4751,synovial sarcoma,0.8534179925918579
hsa-miR-6739-3p,synovial sarcoma,0.8534179925918579
hsa-miR-548v,synovial sarcoma,0.8534179925918579
hsa-miR-495-5p,synovial sarcoma,0.8534179925918579
hsa-miR-4637,synovial sarcoma,0.8534179925918579
hsa-miR-516-5p,sarcoma,0.853408932685852
hsa-miR-4645-3p,sarcoma,0.853408932685852
hsa-miR-488*,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-4269,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-6772-3p,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-4681,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-6513-3p,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-6879-5p,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-1273c,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-550,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-4758-5p,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-1179,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-886-3p,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-4755-3p,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-8061,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-185*,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-465,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-5093,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-16-1*,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-6128,castration-resistant prostate cancer,0.8533744812011719
hsa-miR-021,solid pseudopapillary neoplasm of pancreas,0.8533545136451721
hsa-miR-4655-5p,high grade serous papillary ovarian cancer,0.8533543348312378
hsa-let-7f-2*,"Luminal B,triple negative",0.8533520102500916
hsa-miR-412,breast cancer brain metastasis,0.853342592716217
hsa-miR-185-3p,sarcoma,0.8533291816711426
hsa-miR-133a-5p,sarcoma,0.8533291816711426
hsa-miR-190a-5p,sarcoma,0.8533291816711426
hsa-miR-6881-5p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-519e-3p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-1914*,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-301a-3p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-593-5p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-6514-3p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-3620-3p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-3074-5p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-1272,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-4756-3p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-4698,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-181b-5p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-5696,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-1178-3p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-5001-5p,castration-resistant prostate cancer,0.8533046245574951
hsa-miR-3155b,solid pseudopapillary neoplasm of pancreas,0.8532435894012451
hsa-miR-5187-3p,synovial sarcoma,0.8531957864761353
hsa-miR-520f,synovial sarcoma,0.8531957864761353
hsa-miR-4785,synovial sarcoma,0.8531957864761353
hsa-miR-29c-5p,synovial sarcoma,0.8531957864761353
hsa-miR-25-5p,synovial sarcoma,0.8531957864761353
hsa-miR-146a*,synovial sarcoma,0.8531957864761353
hsa-miR-185-3p,synovial sarcoma,0.8531957864761353
hsa-miR-373-5p,synovial sarcoma,0.8531957864761353
hsa-miR-520a,synovial sarcoma,0.8531957864761353
hsa-miR-497-3p,synovial sarcoma,0.8531957864761353
hsa-miR-6766-3p,synovial sarcoma,0.8531957864761353
hsa-miR-138-5p,synovial sarcoma,0.8531957864761353
hsa-miR-103a-2-5p,sarcoma,0.8531790971755981
hsa-miR-2909,sarcoma,0.8531790971755981
hsa-miR-3140-3p,sarcoma,0.8531790971755981
hsa-miR-10b-3p,sarcoma,0.8531790971755981
hsa-miR-203a-5p,sarcoma,0.8531790971755981
hsa-miR-340*,sarcoma,0.8531790971755981
hsa-miR-520d,Leptomeningeal metastasis,0.853172242641449
hsa-miR-3941,Leptomeningeal metastasis,0.853172242641449
hsa-miR-574-5p,Leptomeningeal metastasis,0.853172242641449
hsa-miRPlus-C1099,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-3657,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-548ah-3p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-130b*,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-379,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-377-5p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-200b*,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-16-1-3p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-30a-5p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-4263,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-4749-5p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-374a*,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-4469,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-224*,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-1248,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-92a-1,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-190a-3p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-4508,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-376c-3p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-29a*,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-6818-3p,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-885,castration-resistant prostate cancer,0.8531272411346436
hsa-miR-139-3p,breast cancer brain metastasis,0.8531267642974854
hsa-miR-450a-2-3p,sarcoma,0.8531091809272766
hsa-miR-483-3p,sarcoma,0.8531091809272766
hsa-miR-744-3p,sarcoma,0.8531091809272766
hsa-miR-208b-3p,sarcoma,0.8531091809272766
hsa-miR-4698,sarcoma,0.8531091809272766
hsa-miR-5696,sarcoma,0.8531091809272766
hsa-miR-34b-5p,sarcoma,0.8531091809272766
hsa-miR-626,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-1307,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-514a-3p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-936,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-4319,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-3591-5p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-93-3p,castration-resistant prostate cancer,0.8530948758125305
hsa-let-7i-3p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-4655-3p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-1-5p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-577,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-30d-3p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-1913,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-6798-5p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-3613-3p,castration-resistant prostate cancer,0.8530948758125305
hsa-miR-488*,synovial sarcoma,0.853045642375946
hsa-miR-4269,synovial sarcoma,0.853045642375946
hsa-miR-1203,synovial sarcoma,0.853045642375946
hsa-miR-3945,synovial sarcoma,0.853045642375946
hsa-miR-455,synovial sarcoma,0.853045642375946
hsa-miR-103a-2-5p,synovial sarcoma,0.853045642375946
hsa-miR-3618,synovial sarcoma,0.853045642375946
hsa-miR-1185,synovial sarcoma,0.853045642375946
hsa-miR-550,synovial sarcoma,0.853045642375946
hsa-miR-29b-2-5p,synovial sarcoma,0.853045642375946
hsa-miR-520f-5p,synovial sarcoma,0.853045642375946
hsa-miR-620,synovial sarcoma,0.853045642375946
hsa-miR-1238,synovial sarcoma,0.853045642375946
hsa-miR-203a-5p,synovial sarcoma,0.853045642375946
hsa-miR-886-3p,synovial sarcoma,0.853045642375946
hsa-miR-4643,synovial sarcoma,0.853045642375946
hsa-miR-4717-5p,synovial sarcoma,0.853045642375946
hsa-miR-376a,synovial sarcoma,0.853045642375946
hsa-miR-519b,synovial sarcoma,0.853045642375946
hsa-miR-6848-3p,synovial sarcoma,0.853045642375946
hsa-miR-5093,synovial sarcoma,0.853045642375946
hsa-miR-6128,synovial sarcoma,0.853045642375946
hsa-miR-6789-3p,rhabdomyosarcomas,0.8530340194702148
hsa-miR-6827-5p,rhabdomyosarcomas,0.8530340194702148
hsa-miRPlus-A1031,rhabdomyosarcomas,0.8530340194702148
hsa-miR-1301,breast cancer brain metastasis,0.8530299067497253
hsa-miR-487b,Leptomeningeal metastasis,0.8530204892158508
hsa-miR-1226*,Leptomeningeal metastasis,0.8530204892158508
hsa-miR-5011-3p,Leptomeningeal metastasis,0.8530204892158508
hsa-miR-5002-5p,primary central nervous system lymphomas,0.8530178070068359
hsa-miR-376c-5p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-6814-3p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-4693-5p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-4452,castration-resistant prostate cancer,0.853012204170227
hsa-miR-6799-3p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-433,castration-resistant prostate cancer,0.853012204170227
hsa-miR-323a-5p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-1293,castration-resistant prostate cancer,0.853012204170227
hsa-miR-4755-5p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-125b-2-3p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-495,castration-resistant prostate cancer,0.853012204170227
hsa-miR-597-3p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-4481,castration-resistant prostate cancer,0.853012204170227
hsa-miR-4693-3p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-6839-3p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-624-5p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-3689a-5p,castration-resistant prostate cancer,0.853012204170227
hsa-miR-148b-3p,solid pseudopapillary neoplasm of pancreas,0.8530057072639465
hsa-miR-10a*,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-3197,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-3151-3p,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-3689d,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-550a,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-4703-3p,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-141*,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-3155a,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-6511a-3p,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-6504-3p,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-3146,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-3681-5p,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-4708-5p,castration-resistant prostate cancer,0.8530017137527466
hsa-miR-605,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-3917,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-106,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-302d*,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-6786-5p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-1246,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-6506-3p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-520d,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-432-3p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-548au-5p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-122a,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-614,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-578,castration-resistant prostate cancer,0.8529878258705139
hsa-let-7d-5p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-875-5p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-132-5p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-7151-5p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-5681a,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-499b-3p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-6828-3p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-2682-5p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-5010-3p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-3162-3p,castration-resistant prostate cancer,0.8529878258705139
hsa-miR-6514-3p,synovial sarcoma,0.8529756665229797
hsa-miR-6511b-5p,synovial sarcoma,0.8529756665229797
hsa-miR-6796-3p,synovial sarcoma,0.8529756665229797
hsa-miR-10b*,synovial sarcoma,0.8529756665229797
hsa-miR-4535,synovial sarcoma,0.8529756665229797
hsa-miR-3678-5p,synovial sarcoma,0.8529756665229797
hsa-miR-2052,synovial sarcoma,0.8529756665229797
hsa-miR-4746-3p,synovial sarcoma,0.8529756665229797
hsa-miR-208b-3p,synovial sarcoma,0.8529756665229797
hsa-miR-6815-3p,synovial sarcoma,0.8529756665229797
hsa-miR-3184-5p,synovial sarcoma,0.8529756665229797
hsa-miR-6846-3p,synovial sarcoma,0.8529756665229797
hsa-miR-513b,high grade serous papillary ovarian cancer,0.8529624938964844
hsa-miR-551a,high grade serous papillary ovarian cancer,0.8529624938964844
hsa-miR-519b-3p,sarcoma,0.8529316186904907
hsa-miR-3657,sarcoma,0.8529316186904907
hsa-miR-3692-5p,sarcoma,0.8529316186904907
hsa-miR-29a-2,sarcoma,0.8529316186904907
hsa-miR-374b,sarcoma,0.8529316186904907
hsa-miR-325,sarcoma,0.8528992533683777
hsa-miR-1260b,sarcoma,0.8528992533683777
hsa-miR-510,sarcoma,0.8528992533683777
hsa-miR-218-2-3p,sarcoma,0.8528992533683777
hsa-miR-577,sarcoma,0.8528992533683777
hsa-miR-6800-3p,sarcoma,0.8528992533683777
hsa-miR-527,sarcoma,0.8528992533683777
hsa-miR-500a-3p,Leptomeningeal metastasis,0.852882444858551
hsa-miR-936,Leptomeningeal metastasis,0.852882444858551
hsa-miR-5006-5p,breast cancer brain metastasis,0.8528496026992798
hsa-miR-3185,breast cancer brain metastasis,0.8528496026992798
hsa-miR-3157-5p,papillary thyroid carcinoma,0.8528380393981934
hsa-miR-382-3p,solid pseudopapillary neoplasm of pancreas,0.8528235554695129
hsa-miR-600,rhabdomyosarcomas,0.8528205156326294
hsa-miR-220a,rhabdomyosarcomas,0.8528205156326294
hsa-miR-744*,rhabdomyosarcomas,0.8528205156326294
hsa-let-7a_c,rhabdomyosarcomas,0.8528205156326294
hsa-miR-3974,sarcoma,0.8528164625167847
hsa-miR-6833-5p,sarcoma,0.8528164625167847
hsa-miR-1914-3p,sarcoma,0.8528164625167847
hsa-miR-105-1,Leptomeningeal metastasis,0.8528088331222534
hsa-miR-4520b-3p,sarcoma,0.8528058528900146
hsa-miR-29b-1-5p,sarcoma,0.8528058528900146
hsa-miR-4520-5p,sarcoma,0.8528058528900146
hsa-let-7e*,synovial sarcoma,0.8527979254722595
hsa-miR-571,synovial sarcoma,0.8527979254722595
hsa-miR-5089,synovial sarcoma,0.8527979254722595
hsa-miR-3195,synovial sarcoma,0.8527979254722595
hsa-miR-4779,synovial sarcoma,0.8527979254722595
hsa-miR-4436b-5p,synovial sarcoma,0.8527979254722595
hsa-miR-377*,synovial sarcoma,0.8527979254722595
hsa-miR-516a-5p,synovial sarcoma,0.8527979254722595
hsa-miR-7-1,synovial sarcoma,0.8527979254722595
hsa-let-7c*,synovial sarcoma,0.8527979254722595
hsa-miR-514a-5p,synovial sarcoma,0.8527979254722595
hsa-miR-379-5p,synovial sarcoma,0.8527979254722595
hsa-miR-5000-5p,synovial sarcoma,0.8527979254722595
hsa-miR-517a,synovial sarcoma,0.8527979254722595
hsa-miR-376c-3p,synovial sarcoma,0.8527979254722595
hsa-miR-520f-3p,synovial sarcoma,0.8527979254722595
hsa-miR-3119,synovial sarcoma,0.8527979254722595
hsa-miR-7107-5p,synovial sarcoma,0.8527979254722595
hsa-miR-548ba,synovial sarcoma,0.8527979254722595
hsa-miR-8086,synovial sarcoma,0.8527979254722595
hsa-miR-4252,synovial sarcoma,0.8527979254722595
hsa-miR-6885-3p,synovial sarcoma,0.8527979254722595
hsa-miR-378j,sarcoma,0.8527920246124268
hsa-miR-565,sarcoma,0.8527920246124268
hsa-miR-4476,sarcoma,0.8527920246124268
hsa-miR-7151-5p,sarcoma,0.8527920246124268
hsa-miR-499b-3p,sarcoma,0.8527920246124268
hsa-miR-548aj-3p,sarcoma,0.8527920246124268
hsa-miR-412-3p,sarcoma,0.8527920246124268
hsa-miR-19b-2-5p,castration-resistant prostate cancer,0.8527746796607971
hsa-miR-3691-5p,castration-resistant prostate cancer,0.8527746796607971
hsa-miR-33a*,castration-resistant prostate cancer,0.8527746796607971
hsa-miR-519e-5p,castration-resistant prostate cancer,0.8527746796607971
hsa-miR-4485-5p,castration-resistant prostate cancer,0.8527746796607971
hsa-miR-8063,castration-resistant prostate cancer,0.8527746796607971
hsa-miR-1260b,synovial sarcoma,0.8527655601501465
hsa-miR-4747-3p,synovial sarcoma,0.8527655601501465
hsa-miR-362,synovial sarcoma,0.8527655601501465
hsa-miR-500a-3p,synovial sarcoma,0.8527655601501465
hsa-miR-518b,synovial sarcoma,0.8527655601501465
hsa-miR-510,synovial sarcoma,0.8527655601501465
hsa-miR-4635,synovial sarcoma,0.8527655601501465
hsa-miR-345,synovial sarcoma,0.8527655601501465
hsa-miR-5579-5p,synovial sarcoma,0.8527655601501465
hsa-miR-5692b,synovial sarcoma,0.8527655601501465
hsa-miR-4523,synovial sarcoma,0.8527655601501465
hsa-miR-527,synovial sarcoma,0.8527655601501465
hsa-miR-504-5p,synovial sarcoma,0.8527655601501465
hsa-miR-6746-3p,Leptomeningeal metastasis,0.852755069732666
hsa-miR-3977,high grade serous papillary ovarian cancer,0.8527489304542542
hsa-miR-487a-3p,high grade serous papillary ovarian cancer,0.8527489304542542
hsa-miR-6780a-5p,solid pseudopapillary neoplasm of pancreas,0.8527399897575378
hsa-miR-3160-3p,"squamous cell breast carcinoma, acantholytic variant",0.8527321815490723
hsa-miR-301b-5p,"squamous cell breast carcinoma, acantholytic variant",0.8527321815490723
hsa-miR-301a-5p,"squamous cell breast carcinoma, acantholytic variant",0.8527321815490723
hsa-let-7a*,ovarian carcinoma,0.8527319431304932
hsa-miR-16-2*,ovarian carcinoma,0.8527319431304932
hsa-miR-1294,ovarian carcinoma,0.8527319431304932
hsa-miR-3681,ovarian carcinoma,0.8527319431304932
hsa-miR-4483,ovarian carcinoma,0.8527319431304932
hsa-miR-349,breast cancer brain metastasis,0.8526983857154846
hsa-miR-4659b-3p,breast cancer brain metastasis,0.8526983857154846
hsa-miR-4527,breast cancer brain metastasis,0.8526983857154846
hsa-miR-518d-5p,Leptomeningeal metastasis,0.8526968359947205
hsa-miR-1237,Leptomeningeal metastasis,0.8526968359947205
hsa-miR-21-3p,aryngeal squamous cell carcinoma,0.8526895642280579
hsa-miR-551a,aryngeal squamous cell carcinoma,0.8526895642280579
hsa-miR-4726-5p,aryngeal squamous cell carcinoma,0.8526895642280579
hsa-miR-130a-5p,synovial sarcoma,0.8526827692985535
hsa-miR-6734-3p,synovial sarcoma,0.8526827692985535
hsa-miR-4693-5p,synovial sarcoma,0.8526827692985535
hsa-miR-1226-5p,synovial sarcoma,0.8526827692985535
hsa-miR-4452,synovial sarcoma,0.8526827692985535
hsa-miR-892b,synovial sarcoma,0.8526827692985535
hsa-miR-6828-5p,synovial sarcoma,0.8526827692985535
hsa-miR-3121-5p,synovial sarcoma,0.8526827692985535
hsa-miR-376c,synovial sarcoma,0.8526827692985535
hsa-miR-1288,synovial sarcoma,0.8526827692985535
hsa-miR-32*,synovial sarcoma,0.8526827692985535
hsa-miR-495,synovial sarcoma,0.8526827692985535
hsa-miR-891a-3p,synovial sarcoma,0.8526827692985535
hsa-miR-1268,synovial sarcoma,0.8526827692985535
hsa-miR-3190-3p,synovial sarcoma,0.8526827692985535
hsa-miR-624-5p,synovial sarcoma,0.8526827692985535
hsa-miR-1282,synovial sarcoma,0.8526827692985535
hsa-miR-4792,synovial sarcoma,0.8526827692985535
hsa-miR-1257,synovial sarcoma,0.8526722192764282
hsa-miR-143*,synovial sarcoma,0.8526722192764282
hsa-miR-3940,synovial sarcoma,0.8526722192764282
hsa-let-7f-1,synovial sarcoma,0.8526722192764282
hsa-miR-1b-1,synovial sarcoma,0.8526722192764282
hsa-miR-4478,synovial sarcoma,0.8526722192764282
hsa-miR-9-5p,synovial sarcoma,0.8526722192764282
hsa-miR-34a*,synovial sarcoma,0.8526722192764282
hsa-miR-3174,synovial sarcoma,0.8526722192764282
hsa-miR-3680-5p,synovial sarcoma,0.8526722192764282
hsa-miR-200c,synovial sarcoma,0.8526722192764282
hsa-miR-29b-1-5p,synovial sarcoma,0.8526722192764282
hsa-miR-520c,synovial sarcoma,0.8526722192764282
hsa-miR-4282,synovial sarcoma,0.8526722192764282
hsa-miR-6840-5p,synovial sarcoma,0.8526722192764282
hsa-miR-6511a-3p,synovial sarcoma,0.8526722192764282
hsa-miR-6504-3p,synovial sarcoma,0.8526722192764282
hsa-miR-6868-5p,synovial sarcoma,0.8526722192764282
hsa-miR-508-5p,synovial sarcoma,0.8526582717895508
hsa-miR-138-2,synovial sarcoma,0.8526582717895508
hsa-miR-3927-5p,synovial sarcoma,0.8526582717895508
hsa-miR-3150a-5p,synovial sarcoma,0.8526582717895508
hsa-miR-1225-5p,synovial sarcoma,0.8526582717895508
hsa-miR-3605-5p,synovial sarcoma,0.8526582717895508
hsa-miR-3148,synovial sarcoma,0.8526582717895508
hsa-miR-565,synovial sarcoma,0.8526582717895508
hsa-miR-4476,synovial sarcoma,0.8526582717895508
hsa-let-7f-5p,synovial sarcoma,0.8526582717895508
hsa-miR-578,synovial sarcoma,0.8526582717895508
hsa-miR-5589-3p,synovial sarcoma,0.8526582717895508
hsa-miR-8079,synovial sarcoma,0.8526582717895508
hsa-miR-490,synovial sarcoma,0.8526582717895508
hsa-miR-1251-5p,synovial sarcoma,0.8526582717895508
hsa-miR-889-3p,synovial sarcoma,0.8526582717895508
hsa-miR-128b,synovial sarcoma,0.8526582717895508
hsa-miR-6758-3p,synovial sarcoma,0.8526582717895508
hsa-miR-29b-2,synovial sarcoma,0.8526582717895508
hsa-miR-300,synovial sarcoma,0.8526582717895508
hsa-miR-6833-3p,synovial sarcoma,0.8526582717895508
hsa-miR-30c-1*,synovial sarcoma,0.8526582717895508
hsa-miR-32-5p,synovial sarcoma,0.8526582717895508
hsa-miR-519a-1,synovial sarcoma,0.8526582717895508
hsa-miR-5089-3p,synovial sarcoma,0.8526582717895508
hsa-miR-365,breast cancer brain metastasis,0.8526573181152344
hsa-miR-6759-3p,breast cancer brain metastasis,0.8526573181152344
hsa-miR-449b,Leptomeningeal metastasis,0.8526480197906494
hsa-miR-199a-2,solid pseudopapillary neoplasm of pancreas,0.8525947332382202
hsa-miR-151a-3p,breast cancer brain metastasis,0.8525828719139099
hsa-miR-524,Leptomeningeal metastasis,0.8525606989860535
hsa-miR-765,breast cancer brain metastasis,0.8525503873825073
hsa-miR-676-5p,synovial sarcoma,0.8525266051292419
hsa-miR-129-2,synovial sarcoma,0.8525266051292419
hsa-miR-4498,synovial sarcoma,0.8525266051292419
hsa-miR-6779-5p,synovial sarcoma,0.8525266051292419
hsa-miR-223-3p,synovial sarcoma,0.8525266051292419
hsa-miR-1185-1,synovial sarcoma,0.8525266051292419
hsa-miR-5582-5p,synovial sarcoma,0.8525266051292419
hsa-miR-5002-5p,synovial sarcoma,0.8525266051292419
hsa-miR-4477b,synovial sarcoma,0.8525266051292419
hsa-miR-20a-3p,synovial sarcoma,0.8525266051292419
hsa-miR-8074,synovial sarcoma,0.8525266051292419
hsa-miR-6804-5p,synovial sarcoma,0.8525266051292419
hsa-miR-891a-5p,synovial sarcoma,0.8525266051292419
hsa-miR-3120-3p,synovial sarcoma,0.8525266051292419
hsa-miR-148a-3p,synovial sarcoma,0.8525266051292419
hsa-miR-4768-3p,breast cancer brain metastasis,0.8525175452232361
hsa-miR-092,rhabdomyosarcomas,0.8525028228759766
hsa-miRPlus-C1087,rhabdomyosarcomas,0.8525028228759766
hsa-miR-4454,rhabdomyosarcomas,0.8525028228759766
hsa-miR-188-3p,rhabdomyosarcomas,0.8525028228759766
hsa-miR-4497,aryngeal squamous cell carcinoma,0.8524843454360962
hsa-miR-660,aryngeal squamous cell carcinoma,0.8524843454360962
hsa-miR-5707,aryngeal squamous cell carcinoma,0.8524843454360962
hsa-miR-520c-3p,Leptomeningeal metastasis,0.8524482250213623
hsa-miR-4475,Leptomeningeal metastasis,0.8524482250213623
hsa-miR-122-3p,breast cancer brain metastasis,0.8524281978607178
hsa-miR-876-5p,breast cancer brain metastasis,0.8524143695831299
hsa-miR-4502,breast cancer brain metastasis,0.852406919002533
hsa-miR-186,breast cancer brain metastasis,0.8524065017700195
hsa-miR-640,breast cancer brain metastasis,0.8524045944213867
hsa-miR-6088,Leptomeningeal metastasis,0.8523966073989868
hsa-miR-1271-3p,Leptomeningeal metastasis,0.8523966073989868
hsa-miR-26a-2*,solid pseudopapillary neoplasm of pancreas,0.8523774743080139
hsa-miR-542-3p,sarcoma,0.8523740768432617
hsa-miR-3691-5p,sarcoma,0.8523740768432617
hsa-miR-219-5p,Leptomeningeal metastasis,0.8523439168930054
hsa-miR-221*,miR-142-y,0.8523266911506653
hsa-miR-4530,miR-142-y,0.8523266911506653
hsa-miR-1468,miR-142-y,0.8523266911506653
hsa-miR-6829-5p,miR-142-y,0.8523266911506653
hsa-miR-4485-5p,miR-142-y,0.8523266911506653
hsa-miR-8063,miR-142-y,0.8523266911506653
hsa-miR-4738-5p,castration-resistant prostate cancer,0.8522816896438599
hsa-let-7d*,castration-resistant prostate cancer,0.8522816896438599
hsa-miR-4436a,castration-resistant prostate cancer,0.8522816896438599
hsa-miR-381-3p,castration-resistant prostate cancer,0.8522816896438599
hsa-miR-516-5p,castration-resistant prostate cancer,0.8522816896438599
hsa-miR-350,castration-resistant prostate cancer,0.8522816896438599
hsa-miR-513a-5p,solid pseudopapillary neoplasm of pancreas,0.85228031873703
hsa-miR-3196,solid pseudopapillary neoplasm of pancreas,0.85228031873703
hsa-miR-6732-5p,solid pseudopapillary neoplasm of pancreas,0.85228031873703
hsa-miR-519c-5p,Leptomeningeal metastasis,0.8522465229034424
hsa-miR-450b-5p,synovial sarcoma,0.8522451519966125
hsa-miR-24-3p,synovial sarcoma,0.8522451519966125
hsa-miR-4432,synovial sarcoma,0.8522451519966125
